GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_TEAM_WINS,HOME_ORTG,AWAY_ORTG,HOME_DRTG,AWAY_DRTG,HOME_SRS,AWAY_SRS,HOME_EFG,AWAY_EFG,HOME_TS,AWAY_TS
2018-11-27,21800301,Detroit Pistons,New York Knicks,2018,115,108,1,,,,,,,,,,
2018-11-27,21800302,Miami Heat,Atlanta Hawks,2018,113,115,0,,,,,,,,,,
2018-11-27,21800303,Memphis Grizzlies,Toronto Raptors,2018,114,122,0,,,,,,,,,,
2018-11-27,21800304,Denver Nuggets,Los Angeles Lakers,2018,117,85,1,,,,,,,,,,
2018-11-27,21800305,Phoenix Suns,Indiana Pacers,2018,104,109,0,,,,,,,,,,
2018-11-26,21800294,Charlotte Hornets,Milwaukee Bucks,2018,110,107,1,,,,,,,,,,
2018-11-26,21800295,Cleveland Cavaliers,Minnesota Timberwolves,2018,95,102,0,,,,,,,,,,
2018-11-26,21800296,Washington Wizards,Houston Rockets,2018,135,131,1,,,,,,,,,,
2018-11-26,21800297,Chicago Bulls,San Antonio Spurs,2018,107,108,0,,,,,,,,,,
2018-11-26,21800298,New Orleans Pelicans,Boston Celtics,2018,107,124,0,,,,,,,,,,
2018-11-26,21800299,Utah Jazz,Indiana Pacers,2018,88,121,0,,,,,,,,,,
2018-11-26,21800300,Golden State Warriors,Orlando Magic,2018,116,110,1,,,,,,,,,,
2018-11-25,21800286,Los Angeles Lakers,Orlando Magic,2018,104,108,0,,,,,,,,,,
2018-11-25,21800287,Detroit Pistons,Phoenix Suns,2018,118,107,1,,,,,,,,,,
2018-11-25,21800288,Atlanta Hawks,Charlotte Hornets,2018,124,123,1,,,,,,,,,,
2018-11-25,21800289,Brooklyn Nets,Philadelphia 76ers,2018,125,127,0,,,,,,,,,,
2018-11-25,21800290,Toronto Raptors,Miami Heat,2018,125,115,1,,,,,,,,,,
2018-11-25,21800291,Memphis Grizzlies,New York Knicks,2018,98,103,0,,,,,,,,,,
2018-11-25,21800292,Sacramento Kings,Utah Jazz,2018,112,133,0,,,,,,,,,,
2018-11-25,21800293,Portland Trail Blazers,Los Angeles Clippers,2018,100,104,0,,,,,,,,,,
2018-11-24,21800279,Cleveland Cavaliers,Houston Rockets,2018,117,108,1,,,,,,,,,,
2018-11-24,21800280,Washington Wizards,New Orleans Pelicans,2018,124,114,1,,,,,,,,,,
2018-11-24,21800281,Minnesota Timberwolves,Chicago Bulls,2018,111,96,1,,,,,,,,,,
2018-11-24,21800282,Oklahoma City Thunder,Denver Nuggets,2018,98,105,0,,,,,,,,,,
2018-11-24,21800283,Dallas Mavericks,Boston Celtics,2018,113,104,1,,,,,,,,,,
2018-11-24,21800284,Milwaukee Bucks,San Antonio Spurs,2018,135,129,1,,,,,,,,,,
2018-11-24,21800285,Golden State Warriors,Sacramento Kings,2018,117,116,1,,,,,,,,,,
2018-11-23,21800265,Brooklyn Nets,Minnesota Timberwolves,2018,102,112,0,,,,,,,,,,
2018-11-23,21800266,Los Angeles Clippers,Memphis Grizzlies,2018,112,107,1,,,,,,,,,,
2018-11-23,21800267,Detroit Pistons,Houston Rockets,2018,116,111,1,,,,,,,,,,
2018-11-23,21800268,Atlanta Hawks,Boston Celtics,2018,96,114,0,,,,,,,,,,
2018-11-23,21800269,New York Knicks,New Orleans Pelicans,2018,114,109,1,,,,,,,,,,
2018-11-23,21800270,Philadelphia 76ers,Cleveland Cavaliers,2018,112,121,0,,,,,,,,,,
2018-11-23,21800271,Toronto Raptors,Washington Wizards,2018,125,107,1,,,,,,,,,,
2018-11-23,21800272,Indiana Pacers,San Antonio Spurs,2018,100,111,0,,,,,,,,,,
2018-11-23,21800273,Chicago Bulls,Miami Heat,2018,96,103,0,,,,,,,,,,
2018-11-23,21800274,Oklahoma City Thunder,Charlotte Hornets,2018,109,104,1,,,,,,,,,,
2018-11-23,21800275,Milwaukee Bucks,Phoenix Suns,2018,114,116,0,,,,,,,,,,
2018-11-23,21800276,Denver Nuggets,Orlando Magic,2018,112,87,1,,,,,,,,,,
2018-11-23,21800277,Golden State Warriors,Portland Trail Blazers,2018,125,97,1,,,,,,,,,,
2018-11-23,21800278,Los Angeles Lakers,Utah Jazz,2018,90,83,1,,,,,,,,,,
2018-11-21,21800252,Charlotte Hornets,Indiana Pacers,2018,127,109,1,,,,,,,,,,
2018-11-21,21800253,Philadelphia 76ers,New Orleans Pelicans,2018,121,120,1,,,,,,,,,,
2018-11-21,21800254,Atlanta Hawks,Toronto Raptors,2018,108,124,0,,,,,,,,,,
2018-11-21,21800255,Boston Celtics,New York Knicks,2018,109,117,0,,,,,,,,,,
2018-11-21,21800256,Cleveland Cavaliers,Los Angeles Lakers,2018,105,109,0,,,,,,,,,,
2018-11-21,21800257,Chicago Bulls,Phoenix Suns,2018,124,116,1,,,,,,,,,,
2018-11-21,21800258,Houston Rockets,Detroit Pistons,2018,126,124,1,,,,,,,,,,
2018-11-21,21800259,Milwaukee Bucks,Portland Trail Blazers,2018,143,100,1,,,,,,,,,,
2018-11-21,21800260,Minnesota Timberwolves,Denver Nuggets,2018,101,103,0,,,,,,,,,,
2018-11-21,21800261,Dallas Mavericks,Brooklyn Nets,2018,119,113,1,,,,,,,,,,
2018-11-21,21800262,San Antonio Spurs,Memphis Grizzlies,2018,103,104,0,,,,,,,,,,
2018-11-21,21800263,Utah Jazz,Sacramento Kings,2018,110,119,0,,,,,,,,,,
2018-11-21,21800264,Golden State Warriors,Oklahoma City Thunder,2018,95,123,0,,,,,,,,,,
2018-11-20,21800248,Orlando Magic,Toronto Raptors,2018,91,93,0,,,,,,,,,,
2018-11-20,21800249,Washington Wizards,Los Angeles Clippers,2018,125,118,1,,,,,,,,,,
2018-11-20,21800250,Miami Heat,Brooklyn Nets,2018,92,104,0,,,,,,,,,,
2018-11-20,21800251,New York Knicks,Portland Trail Blazers,2018,114,118,0,,,,,,,,,,
2018-11-19,21800239,Charlotte Hornets,Boston Celtics,2018,117,112,1,,,,,,,,,,
2018-11-19,21800240,Detroit Pistons,Cleveland Cavaliers,2018,113,102,1,,,,,,,,,,
2018-11-19,21800241,Indiana Pacers,Utah Jazz,2018,121,94,1,,,,,,,,,,
2018-11-19,21800242,Philadelphia 76ers,Phoenix Suns,2018,119,114,1,,,,,,,,,,
2018-11-19,21800243,Atlanta Hawks,Los Angeles Clippers,2018,119,127,0,,,,,,,,,,
2018-11-19,21800244,Memphis Grizzlies,Dallas Mavericks,2018,98,88,1,,,,,,,,,,
2018-11-19,21800245,Milwaukee Bucks,Denver Nuggets,2018,104,98,1,,,,,,,,,,
2018-11-19,21800246,New Orleans Pelicans,San Antonio Spurs,2018,140,126,1,,,,,,,,,,
2018-11-19,21800247,Sacramento Kings,Oklahoma City Thunder,2018,117,113,1,,,,,,,,,,
2018-11-18,21800234,Minnesota Timberwolves,Memphis Grizzlies,2018,87,100,0,,,,,,,,,,
2018-11-18,21800235,Miami Heat,Los Angeles Lakers,2018,97,113,0,,,,,,,,,,
2018-11-18,21800236,Orlando Magic,New York Knicks,2018,131,117,1,,,,,,,,,,
2018-11-18,21800237,Washington Wizards,Portland Trail Blazers,2018,109,119,0,,,,,,,,,,
2018-11-18,21800238,San Antonio Spurs,Golden State Warriors,2018,104,92,1,,,,,,,,,,
2018-11-17,21800224,Brooklyn Nets,Los Angeles Clippers,2018,119,127,0,,,,,,,,,,
2018-11-17,21800225,Charlotte Hornets,Philadelphia 76ers,2018,119,122,0,,,,,,,,,,
2018-11-17,21800226,Indiana Pacers,Atlanta Hawks,2018,97,89,1,,,,,,,,,,
2018-11-17,21800227,Orlando Magic,Los Angeles Lakers,2018,130,117,1,,,,,,,,,,
2018-11-17,21800228,New Orleans Pelicans,Denver Nuggets,2018,125,115,1,,,,,,,,,,
2018-11-17,21800229,Boston Celtics,Utah Jazz,2018,86,98,0,,,,,,,,,,
2018-11-17,21800230,Chicago Bulls,Toronto Raptors,2018,83,122,0,,,,,,,,,,
2018-11-17,21800231,Houston Rockets,Sacramento Kings,2018,132,112,1,,,,,,,,,,
2018-11-17,21800232,Dallas Mavericks,Golden State Warriors,2018,112,109,1,,,,,,,,,,
2018-11-17,21800233,Phoenix Suns,Oklahoma City Thunder,2018,100,110,0,,,,,,,,,,
2018-11-16,21800216,Boston Celtics,Toronto Raptors,2018,123,116,1,,,,,,,,,,
2018-11-16,21800217,Indiana Pacers,Miami Heat,2018,99,91,1,,,,,,,,,,
2018-11-16,21800218,Philadelphia 76ers,Utah Jazz,2018,113,107,1,,,,,,,,,,
2018-11-16,21800219,Washington Wizards,Brooklyn Nets,2018,104,115,0,,,,,,,,,,
2018-11-16,21800220,Memphis Grizzlies,Sacramento Kings,2018,112,104,1,,,,,,,,,,
2018-11-16,21800221,Minnesota Timberwolves,Portland Trail Blazers,2018,112,96,1,,,,,,,,,,
2018-11-16,21800222,New Orleans Pelicans,New York Knicks,2018,129,124,1,,,,,,,,,,
2018-11-16,21800223,Milwaukee Bucks,Chicago Bulls,2018,123,104,1,,,,,,,,,,
2018-11-15,21800213,Houston Rockets,Golden State Warriors,2018,107,86,1,,,,,,,,,,
2018-11-15,21800214,Denver Nuggets,Atlanta Hawks,2018,138,93,1,,,,,,,,,,
2018-11-15,21800215,Los Angeles Clippers,San Antonio Spurs,2018,116,111,1,,,,,,,,,,
2018-11-14,21800202,Orlando Magic,Philadelphia 76ers,2018,111,106,1,,,,,,,,,,
2018-11-14,21800203,Washington Wizards,Cleveland Cavaliers,2018,119,95,1,,,,,,,,,,
2018-11-14,21800204,Boston Celtics,Chicago Bulls,2018,111,82,1,,,,,,,,,,
2018-11-14,21800205,Brooklyn Nets,Miami Heat,2018,107,120,0,,,,,,,,,,
2018-11-14,21800206,Toronto Raptors,Detroit Pistons,2018,104,106,0,,,,,,,,,,
2018-11-14,21800207,Milwaukee Bucks,Memphis Grizzlies,2018,113,116,0,,,,,,,,,,
2018-11-14,21800208,Minnesota Timberwolves,New Orleans Pelicans,2018,107,100,1,,,,,,,,,,
2018-11-14,21800209,Oklahoma City Thunder,New York Knicks,2018,128,103,1,,,,,,,,,,
2018-11-14,21800210,Dallas Mavericks,Utah Jazz,2018,118,68,1,,,,,,,,,,
2018-11-14,21800211,Phoenix Suns,San Antonio Spurs,2018,116,96,1,,,,,,,,,,
2018-11-14,21800212,Los Angeles Lakers,Portland Trail Blazers,2018,126,117,1,,,,,,,,,,
2018-11-13,21800199,Cleveland Cavaliers,Charlotte Hornets,2018,113,89,1,,,,,,,,,,
2018-11-13,21800200,Denver Nuggets,Houston Rockets,2018,99,109,0,,,,,,,,,,
2018-11-13,21800201,Golden State Warriors,Atlanta Hawks,2018,110,103,1,,,,,,,,,,
2018-11-12,21800190,Washington Wizards,Orlando Magic,2018,117,109,1,,,,,,,,,,
2018-11-12,21800191,Miami Heat,Philadelphia 76ers,2018,114,124,0,,,,,,,,,,
2018-11-12,21800192,Toronto Raptors,New Orleans Pelicans,2018,110,126,0,,,,,,,,,,
2018-11-12,21800193,Chicago Bulls,Dallas Mavericks,2018,98,103,0,,,,,,,,,,
2018-11-12,21800194,Memphis Grizzlies,Utah Jazz,2018,88,96,0,,,,,,,,,,
2018-11-12,21800195,Minnesota Timberwolves,Brooklyn Nets,2018,120,113,1,,,,,,,,,,
2018-11-12,21800196,Oklahoma City Thunder,Phoenix Suns,2018,118,101,1,,,,,,,,,,
2018-11-12,21800197,Sacramento Kings,San Antonio Spurs,2018,104,99,1,,,,,,,,,,
2018-11-12,21800198,Los Angeles Clippers,Golden State Warriors,2018,121,116,1,,,,,,,,,,
2018-11-11,21800184,Detroit Pistons,Charlotte Hornets,2018,103,113,0,,,,,,,,,,
2018-11-11,21800185,Houston Rockets,Indiana Pacers,2018,115,103,1,,,,,,,,,,
2018-11-11,21800186,New York Knicks,Orlando Magic,2018,89,115,0,,,,,,,,,,
2018-11-11,21800187,Denver Nuggets,Milwaukee Bucks,2018,114,121,0,,,,,,,,,,
2018-11-11,21800188,Portland Trail Blazers,Boston Celtics,2018,100,94,1,,,,,,,,,,
2018-11-11,21800189,Los Angeles Lakers,Atlanta Hawks,2018,107,106,1,,,,,,,,,,
2018-11-10,21800174,Toronto Raptors,New York Knicks,2018,128,112,1,,,,,,,,,,
2018-11-10,21800175,Los Angeles Clippers,Milwaukee Bucks,2018,128,126,1,,,,,,,,,,
2018-11-10,21800176,New Orleans Pelicans,Phoenix Suns,2018,119,99,1,,,,,,,,,,
2018-11-10,21800177,Miami Heat,Washington Wizards,2018,110,116,0,,,,,,,,,,
2018-11-10,21800178,Chicago Bulls,Cleveland Cavaliers,2018,99,98,1,,,,,,,,,,
2018-11-10,21800179,Memphis Grizzlies,Philadelphia 76ers,2018,112,106,1,,,,,,,,,,
2018-11-10,21800180,San Antonio Spurs,Houston Rockets,2018,96,89,1,,,,,,,,,,
2018-11-10,21800182,Golden State Warriors,Brooklyn Nets,2018,116,100,1,,,,,,,,,,
2018-11-10,21800181,Dallas Mavericks,Oklahoma City Thunder,2018,111,96,1,,,,,,,,,,
2018-11-10,21800183,Sacramento Kings,Los Angeles Lakers,2018,86,101,0,,,,,,,,,,
2018-11-09,21800167,Orlando Magic,Washington Wizards,2018,117,108,1,,,,,,,,,,
2018-11-09,21800168,Philadelphia 76ers,Charlotte Hornets,2018,133,132,1,,,,,,,,,,
2018-11-09,21800169,Atlanta Hawks,Detroit Pistons,2018,109,124,0,,,,,,,,,,
2018-11-09,21800170,Miami Heat,Indiana Pacers,2018,102,110,0,,,,,,,,,,
2018-11-09,21800171,Denver Nuggets,Brooklyn Nets,2018,110,112,0,,,,,,,,,,
2018-11-09,21800172,Utah Jazz,Boston Celtics,2018,123,115,1,,,,,,,,,,
2018-11-09,21800173,Sacramento Kings,Minnesota Timberwolves,2018,121,110,1,,,,,,,,,,
2018-11-08,21800163,Oklahoma City Thunder,Houston Rockets,2018,98,80,1,,,,,,,,,,
2018-11-08,21800164,Phoenix Suns,Boston Celtics,2018,109,116,0,,,,,,,,,,
2018-11-08,21800165,Portland Trail Blazers,Los Angeles Clippers,2018,116,105,1,,,,,,,,,,
2018-11-08,21800166,Golden State Warriors,Milwaukee Bucks,2018,111,134,0,,,,,,,,,,
2018-11-07,21800153,Cleveland Cavaliers,Oklahoma City Thunder,2018,86,95,0,,,,,,,,,,
2018-11-07,21800154,Orlando Magic,Detroit Pistons,2018,96,103,0,,,,,,,,,,
2018-11-07,21800155,Atlanta Hawks,New York Knicks,2018,107,112,0,,,,,,,,,,
2018-11-07,21800156,Miami Heat,San Antonio Spurs,2018,95,88,1,,,,,,,,,,
2018-11-07,21800157,Indiana Pacers,Philadelphia 76ers,2018,94,100,0,,,,,,,,,,
2018-11-07,21800158,Memphis Grizzlies,Denver Nuggets,2018,89,87,1,,,,,,,,,,
2018-11-07,21800159,New Orleans Pelicans,Chicago Bulls,2018,107,98,1,,,,,,,,,,
2018-11-07,21800160,Utah Jazz,Dallas Mavericks,2018,117,102,1,,,,,,,,,,
2018-11-07,21800161,Sacramento Kings,Toronto Raptors,2018,105,114,0,,,,,,,,,,
2018-11-07,21800162,Los Angeles Lakers,Minnesota Timberwolves,2018,114,110,1,,,,,,,,,,
2018-11-06,21800149,Charlotte Hornets,Atlanta Hawks,2018,113,102,1,,,,,,,,,,
2018-11-06,21800150,Dallas Mavericks,Washington Wizards,2018,119,100,1,,,,,,,,,,
2018-11-06,21800151,Phoenix Suns,Brooklyn Nets,2018,82,104,0,,,,,,,,,,
2018-11-06,21800152,Portland Trail Blazers,Milwaukee Bucks,2018,118,103,1,,,,,,,,,,
2018-11-05,21800140,Detroit Pistons,Miami Heat,2018,115,120,0,,,,,,,,,,
2018-11-05,21800141,Indiana Pacers,Houston Rockets,2018,94,98,0,,,,,,,,,,
2018-11-05,21800142,Orlando Magic,Cleveland Cavaliers,2018,102,100,1,,,,,,,,,,
2018-11-05,21800143,New York Knicks,Chicago Bulls,2018,115,116,0,,,,,,,,,,
2018-11-05,21800144,Oklahoma City Thunder,New Orleans Pelicans,2018,122,116,1,,,,,,,,,,
2018-11-05,21800145,Denver Nuggets,Boston Celtics,2018,115,107,1,,,,,,,,,,
2018-11-05,21800146,Utah Jazz,Toronto Raptors,2018,111,124,0,,,,,,,,,,
2018-11-05,21800147,Golden State Warriors,Memphis Grizzlies,2018,117,101,1,,,,,,,,,,
2018-11-05,21800148,Los Angeles Clippers,Minnesota Timberwolves,2018,120,109,1,,,,,,,,,,
2018-11-04,21800133,Milwaukee Bucks,Sacramento Kings,2018,144,109,1,,,,,,,,,,
2018-11-04,21800134,Brooklyn Nets,Philadelphia 76ers,2018,122,97,1,,,,,,,,,,
2018-11-04,21800135,Washington Wizards,New York Knicks,2018,108,95,1,,,,,,,,,,
2018-11-04,21800137,San Antonio Spurs,Orlando Magic,2018,110,117,0,,,,,,,,,,
2018-11-04,21800136,Phoenix Suns,Memphis Grizzlies,2018,102,100,1,,,,,,,,,,
2018-11-04,21800138,Portland Trail Blazers,Minnesota Timberwolves,2018,111,81,1,,,,,,,,,,
2018-11-04,21800139,Los Angeles Lakers,Toronto Raptors,2018,107,121,0,,,,,,,,,,
2018-11-03,21800125,Philadelphia 76ers,Detroit Pistons,2018,109,99,1,,,,,,,,,,
2018-11-03,21800126,Charlotte Hornets,Cleveland Cavaliers,2018,126,94,1,,,,,,,,,,
2018-11-03,21800127,Indiana Pacers,Boston Celtics,2018,102,101,1,,,,,,,,,,
2018-11-03,21800128,Atlanta Hawks,Miami Heat,2018,123,118,1,,,,,,,,,,
2018-11-03,21800129,Chicago Bulls,Houston Rockets,2018,88,96,0,,,,,,,,,,
2018-11-03,21800130,San Antonio Spurs,New Orleans Pelicans,2018,109,95,1,,,,,,,,,,
2018-11-03,21800131,Denver Nuggets,Utah Jazz,2018,103,88,1,,,,,,,,,,
2018-11-03,21800132,Portland Trail Blazers,Los Angeles Lakers,2018,110,114,0,,,,,,,,,,
2018-11-02,21800117,Orlando Magic,Los Angeles Clippers,2018,95,120,0,,,,,,,,,,
2018-11-02,21800118,Brooklyn Nets,Houston Rockets,2018,111,119,0,,,,,,,,,,
2018-11-02,21800119,Washington Wizards,Oklahoma City Thunder,2018,111,134,0,,,,,,,,,,
2018-11-02,21800120,Chicago Bulls,Indiana Pacers,2018,105,107,0,,,,,,,,,,
2018-11-02,21800121,Dallas Mavericks,New York Knicks,2018,106,118,0,,,,,,,,,,
2018-11-02,21800122,Utah Jazz,Memphis Grizzlies,2018,100,110,0,,,,,,,,,,
2018-11-02,21800123,Phoenix Suns,Toronto Raptors,2018,98,107,0,,,,,,,,,,
2018-11-02,21800124,Golden State Warriors,Minnesota Timberwolves,2018,116,99,1,,,,,,,,,,
2018-11-01,21800111,Charlotte Hornets,Oklahoma City Thunder,2018,107,111,0,,,,,,,,,,
2018-11-01,21800112,Cleveland Cavaliers,Denver Nuggets,2018,91,110,0,,,,,,,,,,
2018-11-01,21800113,Philadelphia 76ers,Los Angeles Clippers,2018,122,113,1,,,,,,,,,,
2018-11-01,21800114,Atlanta Hawks,Sacramento Kings,2018,115,146,0,,,,,,,,,,
2018-11-01,21800115,Boston Celtics,Milwaukee Bucks,2018,117,113,1,,,,,,,,,,
2018-11-01,21800116,Portland Trail Blazers,New Orleans Pelicans,2018,132,119,1,,,,,,,,,,
2018-10-31,21800104,Brooklyn Nets,Detroit Pistons,2018,120,119,1,,,,,,,,,,
2018-10-31,21800105,New York Knicks,Indiana Pacers,2018,101,107,0,,,,,,,,,,
2018-10-31,21800106,Chicago Bulls,Denver Nuggets,2018,107,108,0,,,,,,,,,,
2018-10-31,21800107,Minnesota Timberwolves,Utah Jazz,2018,128,125,1,,,,,,,,,,
2018-10-31,21800108,Golden State Warriors,New Orleans Pelicans,2018,131,121,1,,,,,,,,,,
2018-10-31,21800109,Los Angeles Lakers,Dallas Mavericks,2018,114,113,1,,,,,,,,,,
2018-10-31,21800110,Phoenix Suns,San Antonio Spurs,2018,90,120,0,,,,,,,,,,
2018-10-30,21800096,Charlotte Hornets,Miami Heat,2018,125,113,1,,,,,,,,,,
2018-10-30,21800097,Cleveland Cavaliers,Atlanta Hawks,2018,136,114,1,,,,,,,,,,
2018-10-30,21800098,Orlando Magic,Sacramento Kings,2018,99,107,0,,,,,,,,,,
2018-10-30,21800099,Boston Celtics,Detroit Pistons,2018,108,105,1,,,,,,,,,,
2018-10-30,21800100,Toronto Raptors,Philadelphia 76ers,2018,129,112,1,,,,,,,,,,
2018-10-30,21800101,Houston Rockets,Portland Trail Blazers,2018,85,104,0,,,,,,,,,,
2018-10-30,21800102,Memphis Grizzlies,Washington Wizards,2018,107,95,1,,,,,,,,,,
2018-10-30,21800103,Oklahoma City Thunder,Los Angeles Clippers,2018,128,110,1,,,,,,,,,,
2018-10-29,21800087,Indiana Pacers,Portland Trail Blazers,2018,93,103,0,,,,,,,,,,
2018-10-29,21800088,Philadelphia 76ers,Atlanta Hawks,2018,113,92,1,,,,,,,,,,
2018-10-29,21800089,Miami Heat,Sacramento Kings,2018,113,123,0,,,,,,,,,,
2018-10-29,21800090,New York Knicks,Brooklyn Nets,2018,115,96,1,,,,,,,,,,
2018-10-29,21800091,Chicago Bulls,Golden State Warriors,2018,124,149,0,,,,,,,,,,
2018-10-29,21800092,Milwaukee Bucks,Toronto Raptors,2018,124,109,1,,,,,,,,,,
2018-10-29,21800093,Minnesota Timberwolves,Los Angeles Lakers,2018,124,120,1,,,,,,,,,,
2018-10-29,21800094,San Antonio Spurs,Dallas Mavericks,2018,113,108,1,,,,,,,,,,
2018-10-29,21800095,Denver Nuggets,New Orleans Pelicans,2018,116,111,1,,,,,,,,,,
2018-10-28,21800083,Brooklyn Nets,Golden State Warriors,2018,114,120,0,,,,,,,,,,
2018-10-28,21800084,Dallas Mavericks,Utah Jazz,2018,104,113,0,,,,,,,,,,
2018-10-28,21800085,Oklahoma City Thunder,Phoenix Suns,2018,117,110,1,,,,,,,,,,
2018-10-28,21800086,Los Angeles Clippers,Washington Wizards,2018,136,104,1,,,,,,,,,,
2018-10-27,21800074,Detroit Pistons,Boston Celtics,2018,89,109,0,,,,,,,,,,
2018-10-27,21800075,New Orleans Pelicans,Utah Jazz,2018,111,132,0,,,,,,,,,,
2018-10-27,21800076,Atlanta Hawks,Chicago Bulls,2018,85,97,0,,,,,,,,,,
2018-10-27,21800077,Cleveland Cavaliers,Indiana Pacers,2018,107,119,0,,,,,,,,,,
2018-10-27,21800078,Philadelphia 76ers,Charlotte Hornets,2018,105,103,1,,,,,,,,,,
2018-10-27,21800079,Miami Heat,Portland Trail Blazers,2018,120,111,1,,,,,,,,,,
2018-10-27,21800080,Memphis Grizzlies,Phoenix Suns,2018,117,96,1,,,,,,,,,,
2018-10-27,21800081,Milwaukee Bucks,Orlando Magic,2018,113,91,1,,,,,,,,,,
2018-10-27,21800082,San Antonio Spurs,Los Angeles Lakers,2018,110,106,1,,,,,,,,,,
2018-10-26,21800067,Charlotte Hornets,Chicago Bulls,2018,135,106,1,,,,,,,,,,
2018-10-26,21800068,New York Knicks,Golden State Warriors,2018,100,128,0,,,,,,,,,,
2018-10-26,21800069,Toronto Raptors,Dallas Mavericks,2018,116,107,1,,,,,,,,,,
2018-10-26,21800070,Houston Rockets,Los Angeles Clippers,2018,113,133,0,,,,,,,,,,
2018-10-26,21800071,Minnesota Timberwolves,Milwaukee Bucks,2018,95,125,0,,,,,,,,,,
2018-10-26,21800072,New Orleans Pelicans,Brooklyn Nets,2018,117,115,1,,,,,,,,,,
2018-10-26,21800073,Sacramento Kings,Washington Wizards,2018,116,112,1,,,,,,,,,,
2018-10-25,21800063,Detroit Pistons,Cleveland Cavaliers,2018,110,103,1,,,,,,,,,,
2018-10-25,21800064,Orlando Magic,Portland Trail Blazers,2018,114,128,0,,,,,,,,,,
2018-10-25,21800065,Oklahoma City Thunder,Boston Celtics,2018,95,101,0,,,,,,,,,,
2018-10-25,21800066,Los Angeles Lakers,Denver Nuggets,2018,121,114,1,,,,,,,,,,
2018-10-24,21800052,Atlanta Hawks,Dallas Mavericks,2018,111,104,1,,,,,,,,,,
2018-10-24,21800053,Cleveland Cavaliers,Brooklyn Nets,2018,86,102,0,,,,,,,,,,
2018-10-24,21800054,Miami Heat,New York Knicks,2018,110,87,1,,,,,,,,,,
2018-10-24,21800055,Toronto Raptors,Minnesota Timberwolves,2018,112,105,1,,,,,,,,,,
2018-10-24,21800056,Chicago Bulls,Charlotte Hornets,2018,112,110,1,,,,,,,,,,
2018-10-24,21800057,Houston Rockets,Utah Jazz,2018,89,100,0,,,,,,,,,,
2018-10-24,21800058,San Antonio Spurs,Indiana Pacers,2018,96,116,0,,,,,,,,,,
2018-10-24,21800059,Milwaukee Bucks,Philadelphia 76ers,2018,123,108,1,,,,,,,,,,
2018-10-24,21800060,Phoenix Suns,Los Angeles Lakers,2018,113,131,0,,,,,,,,,,
2018-10-24,21800061,Sacramento Kings,Memphis Grizzlies,2018,97,92,1,,,,,,,,,,
2018-10-24,21800062,Golden State Warriors,Washington Wizards,2018,144,122,1,,,,,,,,,,
2018-10-23,21800049,Detroit Pistons,Philadelphia 76ers,2018,133,132,1,,,,,,,,,,
2018-10-23,21800050,New Orleans Pelicans,Los Angeles Clippers,2018,116,109,1,,,,,,,,,,
2018-10-23,21800051,Denver Nuggets,Sacramento Kings,2018,126,112,1,,,,,,,,,,
2018-10-22,21800040,Boston Celtics,Orlando Magic,2018,90,93,0,,,,,,,,,,
2018-10-22,21800041,Toronto Raptors,Charlotte Hornets,2018,127,106,1,,,,,,,,,,
2018-10-22,21800042,Milwaukee Bucks,New York Knicks,2018,124,113,1,,,,,,,,,,
